MeSH_Compound:D013015	-drug_participates_in_pathway->	Reactome_Pathway:R-HSA-390696
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:Q14188	located_in	cellular_component:0005654
UniProt:O95721	located_in	cellular_component:0005654
UniProt:Q9UKV3	located_in	cellular_component:0005654
UniProt:Q9H665	located_in	cellular_component:0005654
UniProt:Q96G21	located_in	cellular_component:0005654
UniProt:Q96G21	located_in	cellular_component:0005654
UniProt:Q96G21	located_in	cellular_component:0005654
UniProt:Q96G21	located_in	cellular_component:0005654
UniProt:P04150	located_in	cellular_component:0005654
UniProt:P04150	located_in	cellular_component:0005654
UniProt:P04150	located_in	cellular_component:0005654
UniProt:P04150	located_in	cellular_component:0005654
UniProt:P04150	located_in	cellular_component:0005654
UniProt:P04150	located_in	cellular_component:0005654
UniProt:P04150	located_in	cellular_component:0005654
UniProt:Q00535	located_in	cellular_component:0005654
UniProt:Q00535	located_in	cellular_component:0005654
UniProt:Q00535	located_in	cellular_component:0005654
UniProt:Q00535	located_in	cellular_component:0005654
UniProt:Q9UJY1	located_in	cellular_component:0005654
UniProt:Q9UJY1	located_in	cellular_component:0005654
UniProt:Q86UQ0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q9NQB0	located_in	cellular_component:0005654
UniProt:Q7Z417	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:Q13569	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:P30279	located_in	cellular_component:0005654
UniProt:O15213	located_in	cellular_component:0005654
UniProt:O15213	located_in	cellular_component:0005654
UniProt:O15213	located_in	cellular_component:0005654
UniProt:O15213	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:A8MT69	located_in	cellular_component:0005654
UniProt:Q9Y6X3	located_in	cellular_component:0005654
UniProt:Q9Y6X3	located_in	cellular_component:0005654
UniProt:Q9Y6X3	located_in	cellular_component:0005654
UniProt:Q9Y2W1	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:O76064	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:P46527	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:Q92585	located_in	cellular_component:0005654
UniProt:P36957	located_in	cellular_component:0005654
UniProt:P63104	located_in	cellular_component:0005654
UniProt:P63104	located_in	cellular_component:0005654
UniProt:P63104	located_in	cellular_component:0005654
UniProt:P63104	located_in	cellular_component:0005654
UniProt:Q6IEG0	located_in	cellular_component:0005654
UniProt:Q6IEG0	located_in	cellular_component:0005654
UniProt:Q6IEG0	located_in	cellular_component:0005654
UniProt:Q6IEG0	located_in	cellular_component:0005654
UniProt:Q6IEG0	located_in	cellular_component:0005654
UniProt:Q6IEG0	located_in	cellular_component:0005654
UniProt:Q9NS91	located_in	cellular_component:0005654
UniProt:Q9NS91	located_in	cellular_component:0005654
UniProt:Q9NS91	located_in	cellular_component:0005654
UniProt:Q9NS91	located_in	cellular_component:0005654
UniProt:Q9NS91	located_in	cellular_component:0005654
UniProt:Q9NS91	located_in	cellular_component:0005654
UniProt:Q9NS91	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:Q13950	located_in	cellular_component:0005654
UniProt:P49116	located_in	cellular_component:0005654
UniProt:P49116	located_in	cellular_component:0005654
UniProt:P49116	located_in	cellular_component:0005654
UniProt:Q99527	located_in	cellular_component:0005654
UniProt:P00973	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:Q99873	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
UniProt:P03372	located_in	cellular_component:0005654
